Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Fri Jul  5 03:38:25 2024
| Host         : binhkieudo running 64-bit Ubuntu 20.04.6 LTS
| Command      : report_utilization -hierarchical -file /home/binhkieudo/Workspace/NewFramework/framework/generated-src/framework.fpga.vc707.VC707woDDRHarness.SmallRocketMTOptimizedMemVC707Config/obj/report/utilization.txt
| Design       : VC707woDDRHarness
| Device       : xc7vx485tffg1761-2
| Speed File   : -2
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------+------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                           Instance                          |                                    Module                                    | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
| g2        | n/a   | BUFG/O          | None       |           1 |               0 |    0 |           0 |    0 |   1 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1_repN   |
| g3        | n/a   | BUFG/O          | None       |           3 |               0 |    0 |           0 |    0 |   3 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1_repN_1 |
| g4        | n/a   | BUFG/O          | None       |           3 |               0 |    0 |           0 |    0 |   3 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1_repN_2 |
+-----------+-------+-----------------+------------+-------------+-----------------+------+-------------+------+-----+----+------+-----+---------+------------------------------------+
* Clock Loads column represents cell count of net connects that connect to a clock pin. Internal cell leaf pins are not considered
** Non-Clock Loads column represents cell count of non-clock pin loads
*** Columns FF, LUTRAM, RAMB through 'Hard IP' represents load cell counts


16. Clock Region Cell Placement per Global Clock: Region X1Y1
-------------------------------------------------------------

+-----------+-------+-----------------+------------+-------------+-----------------+------+-------------+------+-----+----+------+-----+---------+----------------------------------+
| Global Id | Track | Driver Type/Pin | Constraint | Clock Loads | Non-Clock Loads | FF   | Memory LUTs | RAMB | DSP | GT | MMCM | PLL | Hard IP | Net                              |
+-----------+-------+-----------------+------------+-------------+-----------------+------+-------------+------+-----+----+------+-----+---------+----------------------------------+
| g0        | n/a   | BUFG/O          | None       |        2725 |               0 | 2718 |           0 |    0 |   7 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1      |
| g2        | n/a   | BUFG/O          | None       |           2 |               0 |    0 |           0 |    0 |   2 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1_repN |
+-----------+-------+-----------------+------------+-------------+-----------------+------+-------------+------+-----+----+------+-----+---------+----------------------------------+
* Clock Loads column represents cell count of net connects that connect to a clock pin. Internal cell leaf pins are not considered
** Non-Clock Loads column represents cell count of non-clock pin loads
*** Columns FF, LUTRAM, RAMB through 'Hard IP' represents load cell counts


17. Clock Region Cell Placement per Global Clock: Region X0Y2
-------------------------------------------------------------

+-----------+-------+-----------------+------------+-------------+-----------------+------+-------------+------+-----+----+------+-----+---------+------------------------------------+
| Global Id | Track | Driver Type/Pin | Constraint | Clock Loads | Non-Clock Loads | FF   | Memory LUTs | RAMB | DSP | GT | MMCM | PLL | Hard IP | Net                                |
+-----------+-------+-----------------+------------+-------------+-----------------+------+-------------+------+-----+----+------+-----+---------+------------------------------------+
| g0        | n/a   | BUFG/O          | None       |        2150 |               0 | 2127 |           0 |    0 |  23 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1        |
| g2        | n/a   | BUFG/O          | None       |           4 |               0 |    0 |           0 |    0 |   4 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1_repN   |
| g3        | n/a   | BUFG/O          | None       |           3 |               0 |    0 |           0 |    0 |   3 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1_repN_1 |
+-----------+-------+-----------------+------------+-------------+-----------------+------+-------------+------+-----+----+------+-----+---------+------------------------------------+
* Clock Loads column represents cell count of net connects that connect to a clock pin. Internal cell leaf pins are not considered
** Non-Clock Loads column represents cell count of non-clock pin loads
*** Columns FF, LUTRAM, RAMB through 'Hard IP' represents load cell counts


18. Clock Region Cell Placement per Global Clock: Region X1Y2
-------------------------------------------------------------

+-----------+-------+-----------------+------------+-------------+-----------------+-----+-------------+------+-----+----+------+-----+---------+-----------------------------+
| Global Id | Track | Driver Type/Pin | Constraint | Clock Loads | Non-Clock Loads | FF  | Memory LUTs | RAMB | DSP | GT | MMCM | PLL | Hard IP | Net                         |
+-----------+-------+-----------------+------------+-------------+-----------------+-----+-------------+------+-----+----+------+-----+---------+-----------------------------+
| g0        | n/a   | BUFG/O          | None       |         289 |               0 | 289 |           0 |    0 |   0 |  0 |    0 |   0 |       0 | harnessSysPLL/inst/clk_out1 |
+-----------+-------+-----------------+------------+-------------+-----------------+-----+-------------+------+-----+----+------+-----+---------+-----------------------------+
* Clock Loads column represents cell count of net connects that connect to a clock pin. Internal cell leaf pins are not considered
** Non-Clock Loads column represents cell count of non-clock pin loads
*** Columns FF, LUTRAM, RAMB through 'Hard IP' represents load cell counts



# Location of BUFG Primitives 
set_property LOC BUFGCTRL_X0Y1 [get_cells jtag_jtag_TCK_IBUF_BUFG_inst]
set_property LOC BUFGCTRL_X0Y2 [get_cells harnessSysPLL/inst/clkf_buf]
set_property LOC BUFGCTRL_X0Y13 [get_cells harnessSysPLL/inst/clkout1_buf_replica_2]
set_property LOC BUFGCTRL_X0Y14 [get_cells harnessSysPLL/inst/clkout1_buf_replica_1]
set_property LOC BUFGCTRL_X0Y15 [get_cells harnessSysPLL/inst/clkout1_buf_replica]
set_property LOC BUFGCTRL_X0Y0 [get_cells harnessSysPLL/inst/clkout1_buf]
set_property LOC BUFGCTRL_X0Y16 [get_cells _sys_clock_ibufds_O_BUFG_inst]

# Location of IO Primitives which is load of clock spine

# Location of clock ports
set_property LOC IOB_X1Y275 [get_ports sys_clock_n]
set_property LOC IOB_X1Y276 [get_ports sys_clock_p]

# Clock net "jtag_jtag_TCK_IBUF_BUFG" driven by instance "jtag_jtag_TCK_IBUF_BUFG_inst" located at site "BUFGCTRL_X0Y1"
#startgroup
create_pblock {CLKAG_jtag_jtag_TCK_IBUF_BUFG}
add_cells_to_pblock [get_pblocks  {CLKAG_jtag_jtag_TCK_IBUF_BUFG}] [get_cells -filter { PRIMITIVE_GROUP != I/O && IS_PRIMITIVE==1 && PRIMITIVE_LEVEL !=INTERNAL } -of_object [get_pins -filter {DIRECTION==IN} -of_objects [get_nets -hierarchical -filter {PARENT=="jtag_jtag_TCK_IBUF_BUFG"}]]]
resize_pblock [get_pblocks {CLKAG_jtag_jtag_TCK_IBUF_BUFG}] -add {CLOCKREGION_X0Y0:CLOCKREGION_X0Y0}
#endgroup

# Clock net "harnessSysPLL/inst/clk_out1_repN_2" driven by instance "harnessSysPLL/inst/clkout1_buf_replica_2" located at site "BUFGCTRL_X0Y13"
#startgroup
create_pblock {CLKAG_harnessSysPLL/inst/clk_out1_repN_2}
add_cells_to_pblock [get_pblocks  {CLKAG_harnessSysPLL/inst/clk_out1_repN_2}] [get_cells -filter { PRIMITIVE_GROUP != I/O && IS_PRIMITIVE==1 && PRIMITIVE_LEVEL !=INTERNAL && NAME!=harnessSysPLL/inst/clkout1_buf_replica_1} -of_object [get_pins -filter {DIRECTION==IN} -of_objects [get_nets -hierarchical -filter {PARENT=="harnessSysPLL/inst/clk_out1_repN_2"}]]]
resize_pblock [get_pblocks {CLKAG_harnessSysPLL/inst/clk_out1_repN_2}] -add {CLOCKREGION_X0Y1:CLOCKREGION_X0Y1 CLOCKREGION_X1Y0:CLOCKREGION_X1Y0}
#endgroup

# Clock net "harnessSysPLL/inst/clk_out1_repN_1" driven by instance "harnessSysPLL/inst/clkout1_buf_replica_1" located at site "BUFGCTRL_X0Y14"
#startgroup
create_pblock {CLKAG_harnessSysPLL/inst/clk_out1_repN_1}
add_cells_to_pblock [get_pblocks  {CLKAG_harnessSysPLL/inst/clk_out1_repN_1}] [get_cells -filter { PRIMITIVE_GROUP != I/O && IS_PRIMITIVE==1 && PRIMITIVE_LEVEL !=INTERNAL && NAME!=harnessSysPLL/inst/clkout1_buf_replica} -of_object [get_pins -filter {DIRECTION==IN} -of_objects [get_nets -hierarchical -filter {PARENT=="harnessSysPLL/inst/clk_out1_repN_1"}]]]
resize_pblock [get_pblocks {CLKAG_harnessSysPLL/inst/clk_out1_repN_1}] -add {CLOCKREGION_X0Y1:CLOCKREGION_X0Y1 CLOCKREGION_X0Y2:CLOCKREGION_X0Y2 CLOCKREGION_X1Y0:CLOCKREGION_X1Y0}
#endgroup

# Clock net "harnessSysPLL/inst/clk_out1_repN" driven by instance "harnessSysPLL/inst/clkout1_buf_replica" located at site "BUFGCTRL_X0Y15"
#startgroup
create_pblock {CLKAG_harnessSysPLL/inst/clk_out1_repN}
add_cells_to_pblock [get_pblocks  {CLKAG_harnessSysPLL/inst/clk_out1_repN}] [get_cells -filter { PRIMITIVE_GROUP != I/O && IS_PRIMITIVE==1 && PRIMITIVE_LEVEL !=INTERNAL && NAME!=harnessSysPLL/inst/clkout1_buf} -of_object [get_pins -filter {DIRECTION==IN} -of_objects [get_nets -hierarchical -filter {PARENT=="harnessSysPLL/inst/clk_out1_repN"}]]]
resize_pblock [get_pblocks {CLKAG_harnessSysPLL/inst/clk_out1_repN}] -add {CLOCKREGION_X0Y1:CLOCKREGION_X0Y1 CLOCKREGION_X0Y2:CLOCKREGION_X0Y2 CLOCKREGION_X1Y1:CLOCKREGION_X1Y1}
#endgroup

# Clock net "harnessSysPLL/inst/clk_out1" driven by instance "harnessSysPLL/inst/clkout1_buf" located at site "BUFGCTRL_X0Y0"
#startgroup
create_pblock {CLKAG_harnessSysPLL/inst/clk_out1}
add_cells_to_pblock [get_pblocks  {CLKAG_harnessSysPLL/inst/clk_out1}] [get_cells -filter { PRIMITIVE_GROUP != I/O && IS_PRIMITIVE==1 && PRIMITIVE_LEVEL !=INTERNAL } -of_object [get_pins -filter {DIRECTION==IN} -of_objects [get_nets -hierarchical -filter {PARENT=="harnessSysPLL/inst/clk_out1"}]]]
resize_pblock [get_pblocks {CLKAG_harnessSysPLL/inst/clk_out1}] -add {CLOCKREGION_X0Y0:CLOCKREGION_X0Y0 CLOCKREGION_X0Y1:CLOCKREGION_X0Y1 CLOCKREGION_X0Y2:CLOCKREGION_X0Y2 CLOCKREGION_X1Y0:CLOCKREGION_X1Y0 CLOCKREGION_X1Y1:CLOCKREGION_X1Y1 CLOCKREGION_X1Y2:CLOCKREGION_X1Y2}
#endgroup

# Clock net "_sys_clock_ibufds_O_BUFG" driven by instance "_sys_clock_ibufds_O_BUFG_inst" located at site "BUFGCTRL_X0Y16"
#startgroup
create_pblock {CLKAG__sys_clock_ibufds_O_BUFG}
add_cells_to_pblock [get_pblocks  {CLKAG__sys_clock_ibufds_O_BUFG}] [get_cells -filter { PRIMITIVE_GROUP != I/O && IS_PRIMITIVE==1 && PRIMITIVE_LEVEL !=INTERNAL && NAME!=harnessSysPLL/inst/mmcm_adv_inst} -of_object [get_pins -filter {DIRECTION==IN} -of_objects [get_nets -hierarchical -filter {PARENT=="_sys_clock_ibufds_O_BUFG"}]]]
resize_pblock [get_pblocks {CLKAG__sys_clock_ibufds_O_BUFG}] -add {CLOCKREGION_X0Y0:CLOCKREGION_X0Y0}
#endgroup
Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Fri Jul  5 03:38:29 2024
| Host         : binhkieudo running 64-bit Ubuntu 20.04.6 LTS
| Command      : report_ram_utilization -file /home/binhkieudo/Workspace/NewFramework/framework/generated-src/framework.fpga.vc707.VC707woDDRHarness.SmallRocketMTOptimizedMemVC707Config/obj/report/utilization.txt -append -detail
| Design       : VC707woDDRHarness
| Device       : xc7vx485tffg1761-2
| Speed File   : -2
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

RAM Usage Information

Table of Contents
-----------------
1. Summary
2. Memory Description
3. Memory Utilization - Inferred
4. Memory Performance - Inferred
5. Block Ram / URAM Memory Power - Inferred

1. Summary
----------

+--------------------------+------------+-----------+-------+-----------+
| Memory Type              | Total Used | Available | Util% | Inferred% |
+--------------------------+------------+-----------+-------+-----------+
| BlockRAM                 |         40 |      1030 |  3.88 |    100.00 |
|  RAMB36E1                |         16 |           |       |    100.00 |
|  RAMB18E1                |         48 |           |       |    100.00 |
| LUTMs as Distributed RAM |       2320 |    130800 |  1.77 |    100.00 |
|  LUTMs as RAM32X1D       |         20 |           |       |    100.00 |
|  LUTMs as RAM32M         |       2300 |           |       |    100.00 |
+--------------------------+------------+-----------+-------+-----------+
*  Each RAMB18 is calculated as 0.5 BlockRAM
**  Tables 2, 3, 4 and 5 cover RAMs inferred by Vivado Synthesis using XPMs or RTL inference
***  XRAMs are not reported for detailed tables


2. Memory Description
---------------------

+--------------------------------------------------------------------------------------------------------------------------------+------------+-------------+------------------------+------------------------+
| Memory Name                                                                                                                    | Array Size | Memory Type | Port 1 Dimension / Map | Port 2 Dimension / Map |
+--------------------------------------------------------------------------------------------------------------------------------+------------+-------------+------------------------+------------------------+
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_0/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_0/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_0/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_1/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_1/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_1/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_2/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_2/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_2/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_3/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_3/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_3/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_4/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_4/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_4/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_5/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_5/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_5/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_6/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_6/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_6/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram_1/mem/mem_0_ext/mem_0_7/ram                                                                                |      65536 | RAM_SDP     | 8192x8                 | 8192x8                 |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_7/ram_reg_0                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
|  chiptop0/system/ram_1/mem/mem_0_ext/mem_0_7/ram_reg_1                                                                         |      32768 |             |  A:A:8192x4            |  B:B:8192x4            |
| chiptop0/system/ram/mem/mem_ext/mem_0_0/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_0/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/ram/mem/mem_ext/mem_0_1/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_1/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/ram/mem/mem_ext/mem_0_2/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_2/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/ram/mem/mem_ext/mem_0_3/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_3/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/ram/mem/mem_ext/mem_0_4/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_4/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/ram/mem/mem_ext/mem_0_5/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_5/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/ram/mem/mem_ext/mem_0_6/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_6/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/ram/mem/mem_ext/mem_0_7/ram                                                                                    |       8192 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/ram/mem/mem_ext/mem_0_7/ram_reg                                                                               |       8192 |             |  A:A:1024x8            |  B:B:1024x8            |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram        |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram_reg   |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram        |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram_reg   |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram      |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram_reg |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram      |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram_reg |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram      |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram_reg |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram      |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain_2/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram_reg |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain_3/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram      |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain_3/tile_reset_domain_tile/frontend/icache/data_arrays_0_0/data_arrays_0_0_ext/mem_0_0/ram_reg |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain_3/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram      |       8192 | RAM_SDP     | 512x32                 | 512x32                 |
|  chiptop0/system/tile_prci_domain_3/tile_reset_domain_tile/frontend/icache/data_arrays_1_0/data_arrays_0_0_ext/mem_0_0/ram_reg |      16384 |             |  B:B:256x32            |  A:A:256x32            |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_0/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_0/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_1/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_1/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_2/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_2/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_3/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_3/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_4/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_4/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_5/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_5/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_6/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_6/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_7/ram                |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_7/ram_reg           |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_0/ram              |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_0/ram_reg         |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_1/ram              |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_1/ram_reg         |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_2/ram              |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_2/ram_reg         |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_3/ram              |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_3/ram_reg         |       8192 |             |  A:A:512x8             |  B:B:512x8             |
| chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_4/ram              |       4096 | RAM_SDP     | 1024x8                 | 1024x8                 |
|  chiptop0/system/tile_prci_domain_1/tile_reset_domain_tile/dcache/data/data_arrays_0/data_arrays_0_ext/mem_0_4/ram_reg         |       8192 |             |  A:A:512x8             |  B:B:512x8             |
